,,KISAO_0000289,KISAO_0000364,KISAO_0000279,KISAO_0000280,KISAO_0000383,KISAO_0000379,KISAO_0000299,KISAO_0000019,KISAO_0000433,KISAO_0000496,KISAO_0000321,KISAO_0000436,KISAO_0000087,KISAO_0000031,KISAO_0000030,KISAO_0000261,KISAO_0000086,KISAO_0000318,KISAO_0000276,KISAO_0000296,KISAO_0000301,KISAO_0000434,KISAO_0000587,KISAO_0000088,KISAO_0000560,KISAO_0000089,KISAO_0000071,KISAO_0000233,KISAO_0000090,KISAO_0000091,KISAO_0000234,KISAO_0000093,KISAO_0000232,KISAO_0000094,KISAO_0000297,KISAO_0000290,KISAO_0000020,KISAO_0000304,KISAO_0000033,KISAO_0000314,KISAO_0000535,KISAO_0000305,KISAO_0000536,KISAO_0000303,KISAO_0000288,KISAO_0000435,KISAO_0000609,KISAO_0000302,KISAO_0000537,KISAO_0000032,KISAO_0000607,KISAO_0000612,KISAO_0000378,KISAO_0000381,KISAO_0000382,KISAO_0000367,KISAO_0000384,KISAO_0000027,KISAO_0000586,KISAO_0000029,KISAO_0000015,KISAO_0000610,KISAO_0000329,KISAO_0000331,KISAO_0000606,KISAO_0000038,KISAO_0000003,KISAO_0000040,KISAO_0000048,KISAO_0000074,KISAO_0000081,KISAO_0000575,KISAO_0000045,KISAO_0000351,KISAO_0000084,KISAO_0000524,KISAO_0000039,KISAO_0000046,KISAO_0000286,KISAO_0000287,KISAO_0000564,KISAO_0000566,KISAO_0000309,KISAO_0000306,KISAO_0000308,KISAO_0000585,KISAO_0000348,KISAO_0000307,KISAO_0000337,KISAO_0000285,KISAO_0000615,KISAO_0000343,KISAO_0000345,KISAO_0000340,KISAO_0000338,KISAO_0000342,KISAO_0000349,KISAO_0000310,KISAO_0000341,KISAO_0000339,KISAO_0000369,KISAO_0000616,KISAO_0000581,KISAO_0000450,KISAO_0000448,KISAO_0000573,KISAO_0000657,KISAO_0000449,KISAO_0000659,KISAO_0000660,KISAO_0000663,KISAO_0000662,KISAO_0000661,KISAO_0000589,KISAO_0000590,KISAO_0000502,KISAO_0000501,KISAO_0000593,KISAO_0000580,KISAO_0000669,KISAO_0000500,KISAO_0000499,KISAO_0000592,KISAO_0000437,KISAO_0000622,KISAO_0000588,KISAO_0000526,KISAO_0000527,KISAO_0000608,KISAO_0000579,KISAO_0000591,KISAO_0000528,KISAO_0000620,KISAO_0000554,KISAO_0000576,KISAO_0000595,KISAO_0000596,KISAO_0000407
KISAO_0000536,ZVODE,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000303,Zonneveld method,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000288,backward differentiation formula,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000435,embedded Runge-Kutta 5(4) method,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000609,"embedded Runge-Kutta Prince-Dormand (8,9) method",SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000302,embedded Runge-Kutta method,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000537,explicit Runge-Kutta method of order 3(2),SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000032,explicit fourth-order Runge-Kutta method,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000607,hierarchical Fehlberg method,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000612,implicit 4th order Runge-Kutta method at Gaussian points,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISAO_0000378,implicit midpoint rule,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SAME_METHOD,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,SIMILAR_APPROXIMATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
